orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
1 1 -2 0	pyramidalIV	3	a+c	3	1 -2 1 2	-1 2 -1 3	115.1	74.6	-0.11235955056044944	6.132087735836792	1380.2	0.6	0.112	0.0030	0.000002
1 1 -2 0	pyramidalIV	4	b	1	1 -2 1 -2	-1 0 1 0	115.1	150.0	0.3671940368216576	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 1 -2 0	pyramidalIV	4	a+c	4	1 -2 1 -2	-1 2 -1 -3	115.1	74.6	-0.11235955056044944	6.132087735836792	1380.2	0.6	0.112	0.0030	0.000002
1 1 -2 0	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	115.1	150.0	0.3671940368216576	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 1 -2 0	pyramidalIV	5	a+c	5	-2 1 1 2	2 -1 -1 3	115.1	74.6	-0.11235955056044944	6.132087735836792	1380.2	0.6	0.112	0.0030	0.000002
1 1 -2 0	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	115.1	150.0	0.3671940368216576	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 1 -2 0	pyramidalIV	6	a+c	6	-2 1 1 -2	2 -1 -1 -3	115.1	74.6	-0.11235955056044944	6.132087735836792	1380.2	0.6	0.112	0.0030	0.000002
1 1 -2 0	pyramidalIII	1	a	2	-1 0 1 3	-1 2 -1 0	117.0	60.0	-0.2270626898	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 1 -2 0	pyramidalIII	1	3 0 -3 2	3	-1 0 1 3	3 0 -3 2	117.0	42.5	-0.334875558948469	19.832990193110064	N/A	N/A	0.335	0.0009	N/A
1 1 -2 0	pyramidalIII	1	5 -1 -4 3	3	-1 0 1 3	5 -1 -4 3	117.0	49.7	-0.2937492885608529	10.048756141931198	N/A	N/A	0.294	0.0029	N/A
1 1 -2 0	pyramidalIII	1	5 -1 -4 3	12	-1 0 1 3	-4 -1 5 -3	117.0	144.0	0.3671866106783599	10.048756141931198	N/A	N/A	0.367	0.0036	N/A
1 1 -2 0	pyramidalIII	2	a	2	-1 0 1 -3	-1 2 -1 0	117.0	60.0	-0.2270626898	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 1 -2 0	pyramidalIII	2	3 0 -3 2	4	-1 0 1 -3	3 0 -3 -2	117.0	42.5	-0.334875558948469	19.832990193110064	N/A	N/A	0.335	0.0009	N/A
1 1 -2 0	pyramidalIII	2	5 -1 -4 3	4	-1 0 1 -3	5 -1 -4 -3	117.0	49.7	-0.2937492885608529	10.048756141931198	N/A	N/A	0.294	0.0029	N/A
1 1 -2 0	pyramidalIII	2	5 -1 -4 3	11	-1 0 1 -3	-4 -1 5 3	117.0	144.0	0.3671866106783599	10.048756141931198	N/A	N/A	0.367	0.0036	N/A
1 1 -2 0	pyramidalIII	3	a	3	0 -1 1 3	2 -1 -1 0	117.0	60.0	-0.2270626898	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 1 -2 0	pyramidalIII	3	3 0 -3 2	5	0 -1 1 3	0 3 -3 2	117.0	42.5	-0.334875558948469	19.832990193110064	N/A	N/A	0.335	0.0009	N/A
1 1 -2 0	pyramidalIII	3	5 -1 -4 3	2	0 -1 1 3	-1 -4 5 -3	117.0	144.0	0.3671866106783599	10.048756141931198	N/A	N/A	0.367	0.0036	N/A
1 1 -2 0	pyramidalIII	3	5 -1 -4 3	9	0 -1 1 3	-1 5 -4 3	117.0	49.7	-0.2937492885608529	10.048756141931198	N/A	N/A	0.294	0.0029	N/A
1 1 -2 0	pyramidalIII	4	a	3	0 -1 1 -3	2 -1 -1 0	117.0	60.0	-0.2270626898	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 1 -2 0	pyramidalIII	4	3 0 -3 2	6	0 -1 1 -3	0 3 -3 -2	117.0	42.5	-0.334875558948469	19.832990193110064	N/A	N/A	0.335	0.0009	N/A
1 1 -2 0	pyramidalIII	4	5 -1 -4 3	1	0 -1 1 -3	-1 -4 5 3	117.0	144.0	0.3671866106783599	10.048756141931198	N/A	N/A	0.367	0.0036	N/A
1 1 -2 0	pyramidalIII	4	5 -1 -4 3	10	0 -1 1 -3	-1 5 -4 -3	117.0	49.7	-0.2937492885608529	10.048756141931198	N/A	N/A	0.294	0.0029	N/A
1 1 -2 0	pyramidalII	1	a	2	-1 0 1 2	-1 2 -1 0	126.0	60.0	-0.2938212641	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 1 -2 0	pyramidalII	1	b+c	2	-1 0 1 2	-1 0 1 -1	126.0	129.5	0.3738239152948111	7.663386979658537	2655.2	0.001	0.374	0.0064	0.000002
1 1 -2 0	pyramidalII	1	5 -1 -4 3	2	-1 0 1 2	-1 -4 5 -3	126.0	144.0	0.475142940503078	10.048756141931198	N/A	N/A	0.475	0.0047	N/A
1 1 -2 0	pyramidalII	1	5 -1 -4 3	5	-1 0 1 2	5 -4 -1 3	126.0	80.7	-0.09502858807710989	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 1 -2 0	pyramidalII	2	a	2	-1 0 1 -2	-1 2 -1 0	126.0	60.0	-0.2938212641	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 1 -2 0	pyramidalII	2	b+c	1	-1 0 1 -2	-1 0 1 1	126.0	129.5	0.3738239152948111	7.663386979658537	2655.2	0.001	0.374	0.0064	0.000002
1 1 -2 0	pyramidalII	2	5 -1 -4 3	1	-1 0 1 -2	-1 -4 5 3	126.0	144.0	0.475142940503078	10.048756141931198	N/A	N/A	0.475	0.0047	N/A
1 1 -2 0	pyramidalII	2	5 -1 -4 3	6	-1 0 1 -2	5 -4 -1 -3	126.0	80.7	-0.09502858807710989	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 1 -2 0	pyramidalII	3	a	3	0 -1 1 2	2 -1 -1 0	126.0	60.0	-0.2938212641	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 1 -2 0	pyramidalII	3	b+c	4	0 -1 1 2	0 -1 1 -1	126.0	129.5	0.3738239152948111	7.663386979658537	2655.2	0.001	0.374	0.0064	0.000002
1 1 -2 0	pyramidalII	3	5 -1 -4 3	7	0 -1 1 2	-4 5 -1 3	126.0	80.7	-0.09502858807710989	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 1 -2 0	pyramidalII	3	5 -1 -4 3	12	0 -1 1 2	-4 -1 5 -3	126.0	144.0	0.475142940503078	10.048756141931198	N/A	N/A	0.475	0.0047	N/A
1 1 -2 0	pyramidalII	4	a	3	0 -1 1 -2	2 -1 -1 0	126.0	60.0	-0.2938212641	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 1 -2 0	pyramidalII	4	b+c	3	0 -1 1 -2	0 -1 1 1	126.0	129.5	0.3738239152948111	7.663386979658537	2655.2	0.001	0.374	0.0064	0.000002
1 1 -2 0	pyramidalII	4	5 -1 -4 3	8	0 -1 1 -2	-4 5 -1 -3	126.0	80.7	-0.09502858807710989	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 1 -2 0	pyramidalII	4	5 -1 -4 3	11	0 -1 1 -2	-4 -1 5 3	126.0	144.0	0.475142940503078	10.048756141931198	N/A	N/A	0.475	0.0047	N/A
1 1 -2 0	pyramidalI	1	a	2	-1 0 1 1	-1 2 -1 0	139.6	60.0	-0.3808084896	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 1 -2 0	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	139.6	129.5	0.48449631784078684	7.663386979658537	N/A	N/A	0.484	0.0082	N/A
1 1 -2 0	pyramidalI	1	a+c	2	-1 0 1 1	-1 -1 2 -3	139.6	122.0	0.4036561916620021	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 1 -2 0	pyramidalI	1	a+c	5	-1 0 1 1	2 -1 -1 3	139.6	74.6	-0.20182809583100106	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 1 -2 0	pyramidalI	1	b/2+c	2	-1 0 1 1	-1 0 1 -2	139.6	114.3	0.3139669137351054	11.825713509129164	2027.2	1.3	0.314	0.0022	0.000001
1 1 -2 0	pyramidalI	1	5 -1 -4 3	8	-1 0 1 1	-4 5 -1 -3	139.6	80.7	-0.12316226739174521	10.048756141931198	N/A	N/A	0.123	0.0012	N/A
1 1 -2 0	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	-1 5 -4 3	139.6	49.7	-0.4926490697193043	10.048756141931198	N/A	N/A	0.493	0.0049	N/A
1 1 -2 0	pyramidalI	2	a	2	-1 0 1 -1	-1 2 -1 0	139.6	60.0	-0.3808084896	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 1 -2 0	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	139.6	129.5	0.48449631784078684	7.663386979658537	N/A	N/A	0.484	0.0082	N/A
1 1 -2 0	pyramidalI	2	a+c	1	-1 0 1 -1	-1 -1 2 3	139.6	122.0	0.4036561916620021	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 1 -2 0	pyramidalI	2	a+c	6	-1 0 1 -1	2 -1 -1 -3	139.6	74.6	-0.20182809583100106	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 1 -2 0	pyramidalI	2	b/2+c	1	-1 0 1 -1	-1 0 1 2	139.6	114.3	0.3139669137351054	11.825713509129164	2027.2	1.3	0.314	0.0022	0.000001
1 1 -2 0	pyramidalI	2	5 -1 -4 3	7	-1 0 1 -1	-4 5 -1 3	139.6	80.7	-0.12316226739174521	10.048756141931198	N/A	N/A	0.123	0.0012	N/A
1 1 -2 0	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	-1 5 -4 -3	139.6	49.7	-0.4926490697193043	10.048756141931198	N/A	N/A	0.493	0.0049	N/A
1 1 -2 0	pyramidalI	3	a	3	0 -1 1 1	2 -1 -1 0	139.6	60.0	-0.3808084896	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 1 -2 0	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	139.6	129.5	0.48449631784078684	7.663386979658537	N/A	N/A	0.484	0.0082	N/A
1 1 -2 0	pyramidalI	3	a+c	2	0 -1 1 1	-1 -1 2 -3	139.6	122.0	0.4036561916620021	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 1 -2 0	pyramidalI	3	a+c	3	0 -1 1 1	-1 2 -1 3	139.6	74.6	-0.20182809583100106	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 1 -2 0	pyramidalI	3	b/2+c	4	0 -1 1 1	0 -1 1 -2	139.6	114.3	0.3139669137351054	11.825713509129164	2027.2	1.3	0.314	0.0022	0.000001
1 1 -2 0	pyramidalI	3	5 -1 -4 3	3	0 -1 1 1	5 -1 -4 3	139.6	49.7	-0.4926490697193043	10.048756141931198	N/A	N/A	0.493	0.0049	N/A
1 1 -2 0	pyramidalI	3	5 -1 -4 3	6	0 -1 1 1	5 -4 -1 -3	139.6	80.7	-0.12316226739174521	10.048756141931198	N/A	N/A	0.123	0.0012	N/A
1 1 -2 0	pyramidalI	4	a	3	0 -1 1 -1	2 -1 -1 0	139.6	60.0	-0.3808084896	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 1 -2 0	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	139.6	129.5	0.48449631784078684	7.663386979658537	N/A	N/A	0.484	0.0082	N/A
1 1 -2 0	pyramidalI	4	a+c	1	0 -1 1 -1	-1 -1 2 3	139.6	122.0	0.4036561916620021	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 1 -2 0	pyramidalI	4	a+c	4	0 -1 1 -1	-1 2 -1 -3	139.6	74.6	-0.20182809583100106	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 1 -2 0	pyramidalI	4	b/2+c	3	0 -1 1 -1	0 -1 1 2	139.6	114.3	0.3139669137351054	11.825713509129164	2027.2	1.3	0.314	0.0022	0.000001
1 1 -2 0	pyramidalI	4	5 -1 -4 3	4	0 -1 1 -1	5 -1 -4 -3	139.6	49.7	-0.4926490697193043	10.048756141931198	N/A	N/A	0.493	0.0049	N/A
1 1 -2 0	pyramidalI	4	5 -1 -4 3	5	0 -1 1 -1	5 -4 -1 3	139.6	80.7	-0.12316226739174521	10.048756141931198	N/A	N/A	0.123	0.0012	N/A
