orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[0, 0, 0, 1]	pyramidalII	4	5 -1 -4 3	9	0 -1 1 -2	4 -5 1 3	137.2	58.8	-0.3802404225792466	10.050193614055404	N/A	N/A	0.380	0.0038	N/A
[0, 0, 0, 1]	pyramidalII	5	b+c	6	-1 1 0 2	-1 1 0 -1	42.8	132.8	-0.49847974193801303	7.666289209258936	2655.2	0.001	0.498	0.0085	0.000003
[0, 0, 0, 1]	pyramidalII	5	5 -1 -4 3	5	-1 1 0 2	1 -5 4 3	42.8	58.8	0.3802404225792466	10.050193614055402	N/A	N/A	0.380	0.0038	N/A
[0, 0, 0, 1]	pyramidalII	5	5 -1 -4 3	7	-1 1 0 2	5 -1 -4 3	42.8	58.8	0.3802404225792466	10.050193614055402	N/A	N/A	0.380	0.0038	N/A
[0, 0, 0, 1]	pyramidalII	6	b+c	5	-1 1 0 -2	-1 1 0 1	137.2	47.2	-0.49847974193801303	7.666289209258936	2655.2	0.001	0.498	0.0085	0.000003
[0, 0, 0, 1]	pyramidalII	6	5 -1 -4 3	6	-1 1 0 -2	1 -5 4 -3	137.2	121.2	0.3802404225792466	10.050193614055402	N/A	N/A	0.380	0.0038	N/A
[0, 0, 0, 1]	pyramidalII	6	5 -1 -4 3	8	-1 1 0 -2	5 -1 -4 -3	137.2	121.2	0.3802404225792466	10.050193614055402	N/A	N/A	0.380	0.0038	N/A
[0, 0, 0, 1]	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	61.6	132.8	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	61.6	132.8	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	1	\frac{b+c}{2}_{part}	4	-1 0 1 1	0 -1 1 -1	61.6	132.8	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	1	\frac{b+c}{2}_{part}	6	-1 0 1 1	-1 1 0 -1	61.6	132.8	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	1	\frac{b}{2}+c	2	-1 0 1 1	-1 0 1 -2	61.6	151.6	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	1	a+c	4	-1 0 1 1	-1 -1 2 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	1	a+c	6	-1 0 1 1	-2 1 1 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	1	5 -1 -4 3	6	-1 0 1 1	1 -5 4 -3	61.6	121.2	-0.24631199237674578	10.050193614055402	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	4 -5 1 3	61.6	58.8	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	118.4	47.2	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	118.4	47.2	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	2	\frac{b+c}{2}_{part}	3	-1 0 1 -1	0 -1 1 1	118.4	47.2	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	2	\frac{b+c}{2}_{part}	5	-1 0 1 -1	-1 1 0 1	118.4	47.2	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	2	\frac{b}{2}+c	1	-1 0 1 -1	-1 0 1 2	118.4	28.4	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	2	a+c	3	-1 0 1 -1	-1 -1 2 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	2	a+c	5	-1 0 1 -1	-2 1 1 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	2	5 -1 -4 3	5	-1 0 1 -1	1 -5 4 3	118.4	58.8	-0.24631199237674578	10.050193614055402	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	4 -5 1 -3	118.4	121.2	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	61.6	132.8	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	61.6	47.2	0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	3	\frac{b+c}{2}_{part}	2	0 -1 1 1	-1 0 1 -1	61.6	132.8	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	3	\frac{b+c}{2}_{part}	5	0 -1 1 1	-1 1 0 1	61.6	47.2	0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	3	\frac{b}{2}+c	4	0 -1 1 1	0 -1 1 -2	61.6	151.6	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	3	a+c	1	0 -1 1 1	-1 2 -1 3	61.6	32.0	0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	3	a+c	4	0 -1 1 1	-1 -1 2 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	3	5 -1 -4 3	7	0 -1 1 1	5 -1 -4 3	61.6	58.8	0.24631199237674578	10.050193614055402	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	3	5 -1 -4 3	12	0 -1 1 1	5 -4 -1 -3	61.6	121.2	-0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	118.4	132.8	0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	4	\frac{b+c}{2}_{part}	1	0 -1 1 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	4	\frac{b+c}{2}_{part}	6	0 -1 1 -1	-1 1 0 -1	118.4	132.8	0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	4	\frac{b}{2}+c	3	0 -1 1 -1	0 -1 1 2	118.4	28.4	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	4	a+c	2	0 -1 1 -1	-1 2 -1 -3	118.4	148.0	0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	4	a+c	3	0 -1 1 -1	-1 -1 2 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	4	5 -1 -4 3	8	0 -1 1 -1	5 -1 -4 -3	118.4	121.2	0.24631199237674578	10.050193614055402	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	4	5 -1 -4 3	11	0 -1 1 -1	5 -4 -1 3	118.4	58.8	-0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	61.6	132.8	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	61.6	47.2	0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	5	\frac{b+c}{2}_{part}	2	-1 1 0 1	-1 0 1 -1	61.6	132.8	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	5	\frac{b+c}{2}_{part}	3	-1 1 0 1	0 -1 1 1	61.6	47.2	0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	5	\frac{b}{2}+c	6	-1 1 0 1	-1 1 0 -2	61.6	151.6	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	5	a+c	2	-1 1 0 1	-1 2 -1 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	61.6	58.8	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	61.6	58.8	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	118.4	132.8	0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b+c}{2}_{part}	1	-1 1 0 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b+c}{2}_{part}	4	-1 1 0 -1	0 -1 1 -1	118.4	132.8	0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b}{2}+c	5	-1 1 0 -1	-1 1 0 2	118.4	28.4	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	6	a+c	1	-1 1 0 -1	-1 2 -1 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	6	a+c	5	-1 1 0 -1	-2 1 1 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	4 1 -5 -3	118.4	121.2	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	6	5 -1 -4 3	4	-1 1 0 -1	-1 -4 5 -3	118.4	121.2	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
